TABLE,SCHEMA_OWNER,CREATION_MIGRATION,MIGRATION_LINEAGE,MIGRATION_ORDER,CURRENT_BOOTSTRAP_INCLUDED,RUNTIME_PRINCIPAL,RUNTIME_PRIVILEGES,RLS_REQUIRED,ACTIVE_RUNTIME_REFERENCE,ACTIVE_RUNTIME_READERS,ACTIVE_RUNTIME_WRITERS,CREATION_LINEAGE_CLASS,CANONICAL_REQUIREMENT,DISPOSITION,STORAGE_AUTHORITY_DOMAIN,DRIZZLE_PROJECTION,DJANGO_MODEL,CREATION_EVIDENCE_FILES
payroll_deductions,UNKNOWN,,PROJECTED_OR_RUNTIME_USED_WITHOUT_CREATION_LINEAGE,,false,tenant,SELECT,true,true,1,0,PROJECTED_OR_RUNTIME_USED_WITHOUT_CREATION_LINEAGE,UNRESOLVED,G,dues-finance-schema,dues-finance-schema.payrollDeductions,,
pending_profiles,DJANGO_OWNED,apps/union-eyes/backend/auth_core/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT,false,false,0,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/member/pending-profiles,domains/member/pending-profiles.pendingProfilesTable|pending-profiles-schema.pendingProfilesTable,apps/union-eyes/backend/auth_core/models.py,apps/union-eyes/backend/auth_core/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260324_add_remaining_missing_tables.sql|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|scripts/stub-migration.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
pension_benefit_claims,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql,UNION_EYES_AUDIT_SQL,40,false,tenant,SELECT|INSERT,true,true,1,1,OTHER_GOVERNED_LINEAGE,REQUIRED,,domains/finance/pension,domains/finance/pension.pensionBenefitClaims,,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|scripts/stub-migration.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
pension_contributions,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql,UNION_EYES_AUDIT_SQL,40,false,tenant,SELECT|INSERT,true,true,4,1,OTHER_GOVERNED_LINEAGE,REQUIRED,,domains/finance/pension,domains/finance/pension.pensionContributions,,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|scripts/stub-migration.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
pension_members,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql,UNION_EYES_AUDIT_SQL,40,false,tenant,SELECT|INSERT,true,true,4,1,OTHER_GOVERNED_LINEAGE,REQUIRED,,domains/finance/pension,domains/finance/pension.pensionMembers,,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|scripts/stub-migration.sql
pension_plans,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql,UNION_EYES_AUDIT_SQL,40,false,tenant,SELECT|INSERT,true,true,3,2,OTHER_GOVERNED_LINEAGE,REQUIRED,,domains/finance/pension,domains/finance/pension.pensionPlans,,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|scripts/stub-migration.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
pension_t4a_records,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql,UNION_EYES_AUDIT_SQL,40,false,tenant,SELECT|INSERT,true,true,2,2,OTHER_GOVERNED_LINEAGE,REQUIRED,,domains/finance/pension,domains/finance/pension.pensionT4aRecords,,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|scripts/stub-migration.sql
pension_trustee_meetings,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql,UNION_EYES_AUDIT_SQL,40,false,tenant,SELECT|INSERT,true,true,2,2,OTHER_GOVERNED_LINEAGE,REQUIRED,,domains/finance/pension,domains/finance/pension.pensionTrusteeMeetings,,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|scripts/stub-migration.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
pension_trustees,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql,UNION_EYES_AUDIT_SQL,40,false,tenant,SELECT|INSERT,true,true,2,2,OTHER_GOVERNED_LINEAGE,REQUIRED,,domains/finance/pension,domains/finance/pension.pensionTrustees,,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|scripts/stub-migration.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
per_capita_remittances,DJANGO_OWNED,apps/union-eyes/backend/billing/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,mixed,SELECT,true,true,11,2,DJANGO_CANONICAL_LINEAGE,REQUIRED,,clc-per-capita-schema,clc-per-capita-schema.perCapitaRemittances|domains/infrastructure/clc-per-capita.perCapitaRemittances,apps/union-eyes/backend/billing/models.py,apps/union-eyes/backend/billing/migrations/0001_initial.py|apps/union-eyes/db/migrations/0002_true_selene.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
pilot_applications,DJANGO_OWNED,apps/union-eyes/backend/content/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,mixed,SELECT|INSERT|UPDATE,true,true,10,6,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/marketing,domains/marketing.pilotApplications,apps/union-eyes/backend/content/models.py,apps/union-eyes/backend/content/migrations/0001_initial.py|apps/union-eyes/db/migrations-audit/0001_silky_elektra.sql
pilot_checklist_items,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/0082_add_pilot_tables.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,1,2,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/pilot/pilot-onboarding,domains/pilot/pilot-onboarding.pilotChecklistItems,,apps/union-eyes/db/migrations/0082_add_pilot_tables.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
pilot_demo_seeds,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/0082_add_pilot_tables.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,2,1,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/pilot/pilot-demo-seeds,domains/pilot/pilot-demo-seeds.pilotDemoSeeds,,apps/union-eyes/db/migrations/0082_add_pilot_tables.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
pilot_enrollments,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/0025_pilot_enrollments.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT,true,true,2,0,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/pilot/pilot-enrollments,domains/pilot/pilot-enrollments.pilotEnrollments,,apps/union-eyes/db/migrations/0025_pilot_enrollments.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
pilot_events,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/20260404_pilot_observability.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT|UPDATE,true,true,6,1,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/pilot/pilot-events,domains/pilot/pilot-events.pilotEvents,,apps/union-eyes/db/migrations/20260404_pilot_observability.sql
pilot_feedback,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/20260404_pilot_observability.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT,true,true,2,1,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/pilot/pilot-feedback,domains/pilot/pilot-feedback.pilotFeedback,,apps/union-eyes/db/migrations/20260404_pilot_observability.sql
pilot_metrics,DJANGO_OWNED,apps/union-eyes/backend/content/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT,true,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/marketing,domains/marketing.pilotMetrics,apps/union-eyes/backend/content/models.py,apps/union-eyes/backend/content/migrations/0001_initial.py|apps/union-eyes/db/migrations-audit/0001_silky_elektra.sql
pilot_milestones,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/0025_pilot_enrollments.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT,true,true,2,0,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/pilot/pilot-milestones,domains/pilot/pilot-milestones.pilotMilestones,,apps/union-eyes/db/migrations/0025_pilot_enrollments.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
platform_cost_ledger_entries,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/20260325_dapl_platform_ledger.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT,true,true,3,2,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/finance/platform-ledger,domains/finance/platform-ledger.platformCostLedgerEntries,,apps/union-eyes/db/migrations/20260325_dapl_platform_ledger.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/db/migrations-audit/finance-tables.sql|migrations/finance-platform-billing-tables.sql
platform_invoice_line_items,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/20260325_dapl_platform_ledger.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT,true,true,2,2,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/finance/platform-billing,domains/finance/platform-billing.platformInvoiceLineItems,,apps/union-eyes/db/migrations/20260325_dapl_platform_ledger.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/db/migrations-audit/finance-tables.sql|migrations/finance-platform-billing-tables.sql
platform_invoices,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/20260325_dapl_platform_ledger.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT|UPDATE,true,true,5,2,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/finance/platform-billing,domains/finance/platform-billing.platformInvoices,,apps/union-eyes/db/migrations/20260325_dapl_platform_ledger.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/db/migrations-audit/finance-tables.sql|migrations/finance-platform-billing-tables.sql|tooling/sql/union-eyes-qa-baseline.sql
platform_payments,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/20260325_dapl_platform_ledger.sql,UNION_EYES_LEGACY_SQL,20,false,mixed,SELECT|INSERT|UPDATE,true,true,4,2,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/finance/platform-billing,domains/finance/platform-billing.platformPayments,,apps/union-eyes/db/migrations/20260325_dapl_platform_ledger.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/db/migrations-audit/finance-tables.sql|migrations/finance-platform-billing-tables.sql|tooling/sql/union-eyes-qa-baseline.sql
policy_evaluations,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,mixed,INSERT,true,true,1,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,policy-engine-schema,policy-engine-schema.policyEvaluations,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py
policy_exceptions,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT,true,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,policy-engine-schema,policy-engine-schema.policyExceptions,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py
policy_rules,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT,true,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,policy-engine-schema,policy-engine-schema.policyRules,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py
poll_votes,DJANGO_OWNED,apps/union-eyes/backend/unions/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT,true,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/communications/surveys,domains/communications/surveys.pollVotes|survey-polling-schema.pollVotes,apps/union-eyes/backend/unions/models.py,apps/union-eyes/backend/unions/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
polls,DJANGO_OWNED,apps/union-eyes/backend/unions/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,false,0,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/communications/surveys,domains/communications/surveys.polls|survey-polling-schema.polls,apps/union-eyes/backend/unions/models.py,apps/union-eyes/backend/unions/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
ppe_equipment,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT,true,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/health-safety/health-safety-schema,domains/health-safety/health-safety-schema.ppeEquipment,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
preventive_withdrawals,UNKNOWN,,PROJECTED_OR_RUNTIME_USED_WITHOUT_CREATION_LINEAGE,,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,false,0,0,PROJECTED_OR_RUNTIME_USED_WITHOUT_CREATION_LINEAGE,UNRESOLVED,F,domains/health-safety/cnesst-schema,domains/health-safety/cnesst-schema.preventiveWithdrawals,,
profiles,DJANGO_OWNED,apps/union-eyes/backend/auth_core/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE,true,true,5,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/member/profiles,domains/member/profiles.profilesTable|profiles-schema.profilesTable,apps/union-eyes/backend/auth_core/models.py,apps/union-eyes/backend/auth_core/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|tooling/sql/union-eyes-qa-baseline.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
provincial_consent,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE,true,true,1,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/compliance/provincial-privacy,domains/compliance/provincial-privacy.provincialConsent|provincial-privacy-schema.provincialConsent,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
provincial_data_handling,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE,true,true,0,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/compliance/provincial-privacy,domains/compliance/provincial-privacy.provincialDataHandling|provincial-privacy-schema.provincialDataHandling,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py|apps/union-eyes/db/migrations/0004_phase2_complete.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
provincial_privacy_config,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT,false,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/compliance/provincial-privacy,domains/compliance/provincial-privacy.provincialPrivacyConfig|provincial-privacy-schema.provincialPrivacyConfig,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py|apps/union-eyes/db/migrations/0004_phase2_complete.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
push_devices,DJANGO_OWNED,apps/union-eyes/backend/notifications/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT,true,true,2,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/communications/push-notifications,domains/communications/push-notifications.pushDevices|push-notifications.pushDevices,apps/union-eyes/backend/notifications/models.py,apps/union-eyes/backend/notifications/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
push_notifications,DJANGO_OWNED,apps/union-eyes/backend/notifications/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/communications/push-notifications,domains/communications/push-notifications.pushNotifications|push-notifications.pushNotifications,apps/union-eyes/backend/notifications/models.py,apps/union-eyes/backend/notifications/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
recognition_award_types,DJANGO_OWNED,apps/union-eyes/backend/unions/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,mixed,SELECT,true,true,6,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/infrastructure/rewards,domains/infrastructure/rewards.recognitionAwardTypes|recognition-rewards-schema.recognitionAwardTypes,apps/union-eyes/backend/unions/models.py,apps/union-eyes/backend/unions/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations/manual/058_recognition_rewards_system.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
recognition_awards,DJANGO_OWNED,apps/union-eyes/backend/unions/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,mixed,SELECT|INSERT|UPDATE,true,true,5,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/infrastructure/rewards,domains/infrastructure/rewards.recognitionAwards|recognition-rewards-schema.recognitionAwards,apps/union-eyes/backend/unions/models.py,apps/union-eyes/backend/unions/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations/manual/058_recognition_rewards_system.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
recognition_programs,DJANGO_OWNED,apps/union-eyes/backend/unions/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT,true,true,5,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/infrastructure/rewards,domains/infrastructure/rewards.recognitionPrograms|recognition-rewards-schema.recognitionPrograms,apps/union-eyes/backend/unions/models.py,apps/union-eyes/backend/unions/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations/manual/058_recognition_rewards_system.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
reconciliation_exceptions,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/0086_monetization_phase2.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT|UPDATE,true,true,1,1,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/finance/reconciliation,domains/finance/reconciliation.reconciliationExceptions,,apps/union-eyes/db/migrations/0086_monetization_phase2.sql
reconciliation_matches,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/0086_monetization_phase2.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT,true,true,0,1,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/finance/reconciliation,domains/finance/reconciliation.reconciliationMatches,,apps/union-eyes/db/migrations/0086_monetization_phase2.sql
reconciliation_runs,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/0086_monetization_phase2.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT|UPDATE,true,true,2,1,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,domains/finance/reconciliation,domains/finance/reconciliation.reconciliationRuns,,apps/union-eyes/db/migrations/0086_monetization_phase2.sql
remittance_exceptions,DJANGO_OWNED,apps/union-eyes/backend/billing/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,0,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,dues-finance-schema,dues-finance-schema.remittanceExceptions,apps/union-eyes/backend/billing/models.py,apps/union-eyes/backend/billing/migrations/0001_initial.py
remittance_line_items,DJANGO_OWNED,apps/union-eyes/backend/billing/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,4,4,DJANGO_CANONICAL_LINEAGE,REQUIRED,,dues-finance-schema,dues-finance-schema.remittanceLineItems,apps/union-eyes/backend/billing/models.py,apps/union-eyes/backend/billing/migrations/0001_initial.py
reports,DJANGO_OWNED,apps/union-eyes/backend/analytics/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/analytics/reports,domains/analytics/reports.reports|reports-schema.reports,apps/union-eyes/backend/analytics/models.py,apps/union-eyes/backend/analytics/migrations/0001_initial.py|apps/union-eyes/db/migrations/0001_phase5b_inter_union_features.sql|apps/union-eyes/db/migrations/20260324_add_missing_tables_and_columns.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
representation_authorities,SCOPED_AUTHORITY_OWNED,apps/union-eyes/db/migrations/20260915_external_representation_authority.sql,UNION_EYES_LEGACY_SQL,20,true,tenant,SELECT|INSERT|UPDATE,true,true,1,1,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,representation-authority-schema,representation-authority-schema.representationAuthorities,,apps/union-eyes/db/migrations/20260915_external_representation_authority.sql|apps/union-eyes/db/migrations-cache/0006_external_specialist_runtime_privilege_closure.sql
reward_budget_envelopes,DJANGO_OWNED,apps/union-eyes/backend/unions/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE,true,true,2,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/infrastructure/rewards,domains/infrastructure/rewards.rewardBudgetEnvelopes|recognition-rewards-schema.rewardBudgetEnvelopes,apps/union-eyes/backend/unions/models.py,apps/union-eyes/backend/unions/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations/manual/058_recognition_rewards_system.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
